symbol,date,previous_close,open,type,trigger_price,target_price,investment,return,profit,stop_loss_price,high,low,result
INDUSINDBK,2018-01-02,1620.7,1628.4,gainer,1631.95,1638.4778000000001,198664.80000000002,199894.29160000003,796.3916000000318,1625.4222,1638.95,1627.9,success
ASIANPAINT,2018-01-03,1144,1147.85,gainer,1141.4,1145.9656,199725.9,197809.18560000003,-794.4143999999797,1136.8344000000002,1142.75,1136.75,failure
GAIL,2018-01-03,371.5,372.93,gainer,371.05,372.5342,199890.48,199678.3312,795.5311999999685,369.5658,372.63,369.85,success
HINDUNILVR,2018-01-03,1340,1344.05,gainer,1337.55,1342.9002,198919.4,198749.22960000002,791.8296000000264,1332.1997999999999,1344,1337,success
SBIN,2018-01-03,303,304.4,gainer,305.55,306.7722,199990.8,199943.36460000003,-802.9853999999759,304.3278,306.45,304.3,failure
HINDPETRO,2018-01-03,406.5,408.2,gainer,407.1,408.7284,199609.8,199868.1876,796.2875999999815,405.4716,409.1,406.8,success
AXISBANK,2018-01-03,558.4,561.3,gainer,560.85,563.0934,199822.8,198863.94960000002,-798.6503999999841,558.6066000000001,563,557.9,failure
COALINDIA,2018-01-03,270.2,271,gainer,269.9,270.9796,199998.0,199982.9448,796.744800000015,268.82039999999995,271,269.9,success
IOC,2018-01-03,193.3,193.95,gainer,193.5,194.274,199962.44999999998,200296.494,797.994000000006,192.726,194.38,193.5,success
GRASIM,2018-01-03,1142.9,1138.75,loser,1142.95,1138.3782,199281.25,200816.315,-800.0650000000023,1147.5218,1147.6,1140.45,failure
ZEEL,2018-01-03,578.1,579.9,gainer,578.9,581.2156,199485.6,199938.1664,796.5663999999815,576.5844,581.55,578.7,success
HDFCBANK,2018-01-03,1869.8,1875.2,gainer,1870.8,1878.2831999999999,198771.2,197511.5808,-793.2191999999923,1863.3168,1873.8,1862.55,failure
TATAMOTORS,2018-01-03,438.15,440.4,gainer,438,439.752,199941.59999999998,198056.592,-795.4079999999958,436.248,439.3,435.85,failure
ITC,2018-01-03,260.7,261.3,gainer,261.35,262.39540000000005,199894.5,200732.48100000003,799.7309999999998,260.3046,262.6,260.6,success
MARUTI,2018-01-03,9559,9596.8,gainer,9537.25,9575.399,191936.0,191507.97999999998,762.9799999999814,9499.101,9587.9,9531.2,success
BHARTIARTL,2018-01-03,516.7,519,gainer,517.25,519.319,199815.0,199937.81499999997,796.5649999999732,515.181,519.4,517.25,success
TATASTEEL,2018-01-03,730.5,732.7,gainer,733.55,736.4842,199294.40000000002,200323.7024,798.1024000000325,730.6157999999999,737.45,733,success
BPCL,2018-01-03,499.6,500.75,gainer,496.35,498.33540000000005,199799.25,198835.82460000002,792.1745999999985,494.3646,498.5,496,success
M&M,2018-01-03,753,755.6,gainer,753.6,756.6144,199478.4,199746.2016,795.8016000000061,750.5856,756.9,753,success
POWERGRID,2018-01-03,201,201.5,gainer,201.65,202.4566,199888.0,199236.6528,-800.1472000000067,200.8434,202.4,200.8,failure
KOTAKBANK,2018-01-03,1001.75,1004.9,gainer,1003,1007.0120000000001,199975.1,198798.612,-798.3880000000063,998.9879999999999,1006.9,998.15,failure
CIPLA,2018-01-03,610,611.25,gainer,608.75,611.185,199878.75,199857.495,796.2449999999953,606.315,611.5,608.75,success
LT,2018-01-03,1251.9,1255.85,gainer,1254.45,1259.4678000000001,199680.15,200255.3802,797.8301999999967,1249.4322,1260,1251.5,success
UPL,2018-01-03,774,777.2,gainer,780.8,783.9232,199740.40000000002,199862.93759999998,-802.6624000000011,777.6768,781.65,777.5,failure
LUPIN,2018-01-03,875,877.1,gainer,873.8,877.2951999999999,199978.80000000002,200023.3056,796.9055999999982,870.3048,877.45,873.55,success
TECHM,2018-01-03,513.6,516,gainer,519.5,521.578,199692.0,200242.314,-804.185999999987,517.422,520.4,517.4,failure
ULTRACEMCO,2018-01-03,4260,4269.55,gainer,4262.15,4279.1986,196399.30000000002,196843.13559999998,784.2355999999854,4245.1014,4281,4245.4,success
HINDALCO,2018-01-03,272.25,273.4,gainer,275.6,276.7024,199855.4,202269.45440000002,805.8544000000111,274.49760000000003,277.55,274.55,success
ASIANPAINT,2018-01-04,1142,1145.95,gainer,1152.45,1157.0598,199395.30000000002,201328.4052,802.1051999999909,1147.8402,1158.6,1152.2,success
HINDUNILVR,2018-01-04,1347,1350.1,gainer,1344,1349.376,199814.8,199707.648,795.6479999999865,1338.624,1349.85,1341.45,success
DRREDDY,2018-01-04,2340.55,2346,gainer,2356.6,2366.0263999999997,199410.0,201112.24399999998,801.243999999977,2347.1736,2368,2354,success
RELIANCE,2018-01-04,915.5,918.5,gainer,917.1,920.7684,199314.5,199806.7428,796.0427999999956,913.4316,920.9,916,success
COALINDIA,2018-01-04,272.6,273.25,gainer,272.4,273.4896,199745.75,199920.8976,796.4976000000024,271.31039999999996,273.65,272.2,success
GRASIM,2018-01-04,1129.2,1134.55,gainer,1129.55,1134.0682,199680.8,199596.00319999998,795.203199999989,1125.0318,1134.35,1128.4,success
ZEEL,2018-01-04,578.4,580.75,gainer,577.5,579.81,199778.0,199454.63999999998,794.6399999999849,575.19,580.95,577.5,success
HDFC,2018-01-04,1700.8,1704.95,gainer,1701.35,1708.1553999999999,199479.15,198261.7182,-796.2317999999796,1694.5446,1702.7,1694.05,failure
INFY,2018-01-04,1022.5,1020.25,loser,1017.95,1013.8782,199969.0,198720.1272,798.0728000000236,1022.0218000000001,1021,1013.75,success
BHARTIARTL,2018-01-04,516.75,518.85,gainer,516.1,518.1644,199757.25,199493.294,794.7939999999944,514.0356,518.6,514.5,success
TATASTEEL,2018-01-04,734.55,737,gainer,732.7,735.6308,199727.0,199355.9468,794.2467999999935,729.7692000000001,736.1,732,success
KOTAKBANK,2018-01-04,998.5,1002.45,gainer,999.75,1003.749,199487.55000000002,199258.69999999998,308.44999999998254,995.751,1002.9,996.1,square_offs
TCS,2018-01-04,1319.5,1323.18,gainer,1323.53,1328.82412,199800.18000000002,200652.44212,799.4121199999936,1318.23588,1329.9,1320,success
CIPLA,2018-01-04,605,608.05,gainer,607.3,609.7292,199440.4,199991.1776,796.7776000000013,604.8707999999999,610,606.1,success
TECHM,2018-01-04,517.55,519.3,gainer,516,518.064,199930.49999999997,199454.63999999998,794.6399999999849,513.936,519.4,514,success
BAJFINANCE,2018-01-04,1714.55,1722,gainer,1719.65,1726.5286,199752.0,200277.3176,797.9175999999861,1712.7714,1727.5,1715.5,success
NTPC,2018-01-04,177,177.8,gainer,177.25,177.959,199847.2,199116.6,-112.39999999999418,176.541,177.7,176.8,square_offs
ASIANPAINT,2018-01-05,1175.3,1178.55,gainer,1168.65,1173.3246000000001,199174.94999999998,198291.85740000004,790.0074000000313,1163.9754,1173.65,1168.65,success
GAIL,2018-01-05,373.68,374.77,gainer,373.68,375.17472000000004,199752.41,198374.75423999998,-796.6857600000221,372.18528,374.21,371.77,failure
SBIN,2018-01-05,309.2,310.65,gainer,310.5,311.742,199747.94999999998,198852.894,-798.6059999999998,309.258,311,309.05,failure
ADANIPORTS,2018-01-05,410.05,411.5,gainer,410.6,412.24240000000003,199989.0,200349.8064,798.2063999999955,408.9576,412.7,410.45,success
DRREDDY,2018-01-05,2414.8,2420.5,gainer,2415.6,2425.2624,198481.0,197286.88319999998,-792.3168000000005,2405.9375999999997,2420,2401.8,failure
AXISBANK,2018-01-05,559.2,561.2,gainer,560.2,562.4408000000001,199787.2,198633.47520000002,-797.7247999999963,557.9592,560.9,557.5,failure
COALINDIA,2018-01-05,277.7,278.95,gainer,279.65,280.7686,199728.19999999998,199428.48239999998,-800.9176000000152,278.53139999999996,280.6,278.5,failure
ZEEL,2018-01-05,578.5,580.2,gainer,578.65,580.9646,199588.80000000002,199851.8224,796.2223999999987,576.3353999999999,581,578.5,success
TATAMOTORS,2018-01-05,430,431.4,gainer,432.3,434.0292,199738.19999999998,199354.28040000002,-800.6195999999763,430.5708,433.3,430.5,failure
VEDL,2018-01-05,341.35,340.5,loser,341.15,339.7854,199873.5,201056.0702,-801.020199999999,342.5146,343.6,340.75,failure
BHARTIARTL,2018-01-05,523.9,525,gainer,523.9,525.9956,199500.0,199878.32799999998,796.3279999999795,521.8044,527,523.9,success
POWERGRID,2018-01-05,200.5,201.05,gainer,200.9,201.7036,199843.7,199794.0,99.39999999999418,200.09640000000002,201.7,200.6,square_offs
CIPLA,2018-01-05,615.5,618,gainer,618.2,620.6728,199614.0,198879.8856,-798.7143999999971,615.7272,618.55,615.2,failure
HCLTECH,2018-01-05,893.15,888.95,loser,887.45,883.9002,199124.80000000002,199583.95520000003,-795.1552000000083,890.9998,892.75,885.6,failure
IBULHSGFIN,2018-01-05,1184,1189.6,gainer,1190.1,1194.8603999999998,199852.8,200736.54719999997,799.7471999999834,1185.3396,1194.9,1186.15,success
TECHM,2018-01-05,521.65,519.3,loser,520.85,518.7666,199930.49999999997,201329.359,-802.1089999999967,522.9334,524,520.05,failure
WIPRO,2018-01-05,310.6,311.7,gainer,311.6,312.8464,199799.69999999998,200534.5424,798.9423999999999,310.35360000000003,312.95,311.15,success
BAJFINANCE,2018-01-05,1753.3,1762.4,gainer,1769.85,1776.9294,199151.2,200793.0222,799.9722000000183,1762.7705999999998,1777.3,1765,success
INDUSINDBK,2018-01-05,1650.35,1644,loser,1651.3,1644.6948,198924.0,200606.5292,-799.2292000000016,1657.9052,1658.6,1649.6,failure
IOC,2018-01-08,192.05,192.45,gainer,192.7,193.4708,199955.55,201016.1612,800.8612000000139,191.92919999999998,193.7,192.38,success
GRASIM,2018-01-08,1210.05,1213,gainer,1203.35,1208.1634,198932.0,196560.0024,-789.3975999999966,1198.5366,1207.9,1198.4,failure
TATAMOTORS,2018-01-08,430.35,432.5,gainer,432.15,433.8786,199815.0,200451.9132,798.6132000000216,430.42139999999995,434,431.65,success
BPCL,2018-01-08,488.45,490.1,gainer,491.9,493.8676,199960.80000000002,201497.9808,802.7808000000077,489.9324,494.2,491.9,success
KOTAKBANK,2018-01-08,1003,1008.1,gainer,1009.05,1013.0862,199603.80000000002,198992.73239999998,-799.1676000000152,1005.0138,1012.9,1005,failure
TCS,2018-01-08,1345.75,1349.48,gainer,1346.38,1351.7655200000002,199723.04,200061.29696000004,797.0569600000163,1340.99448,1353.4,1341,success
LT,2018-01-08,1312.3,1318.7,gainer,1329.75,1335.069,199123.7,201595.419,803.1689999999944,1324.431,1335.25,1329,success
EICHERMOT,2018-01-08,29250,29363.15,gainer,29342.35,29459.719399999998,176178.90000000002,175349.8836,-704.2163999999757,29224.9806,29374.75,29182.55,failure
BAJAJ-AUTO,2018-01-08,3280,3287.05,gainer,3290.15,3303.3106000000002,197223.0,196619.364,-789.6359999999986,3276.9894,3293.85,3276.6,failure
HCLTECH,2018-01-08,899.5,901.35,gainer,895.15,898.7306,199198.35,198619.4626,791.3126000000047,891.5694,899.15,895.15,success
BAJAJFINSV,2018-01-08,5125,5146.15,gainer,5153,5173.612,195553.69999999998,196597.256,783.255999999994,5132.388,5183.85,5149.95,success
TECHM,2018-01-08,524.65,522.8,loser,530.25,528.129,199709.59999999998,203365.72199999998,-810.2219999999797,532.371,532.45,529.75,failure
HINDALCO,2018-01-08,275.55,277,gainer,277,278.108,199994.0,199194.024,-799.9759999999951,275.892,277.7,275.7,failure
BAJFINANCE,2018-01-08,1818,1821.9,gainer,1828,1835.312,198587.1,200049.008,797.0080000000016,1820.688,1838.4,1828,success
NTPC,2018-01-08,177.25,177.7,gainer,177.65,178.3606,199912.5,200655.67500000002,799.4250000000175,176.9394,178.5,177.25,success
SBIN,2018-01-09,306.05,307.6,gainer,306.2,307.4248,199940.00000000003,199826.12,796.1199999999953,304.9752,307.5,306.05,success
HEROMOTOCO,2018-01-09,3784.75,3795.1,gainer,3790,3805.16,197345.19999999998,196291.68,-788.320000000007,3774.84,3801.35,3771.7,failure
TATAMOTORS,2018-01-09,432.75,435,gainer,434.8,436.5392,199665.0,198774.90720000002,-798.2927999999956,433.06080000000003,435.5,433,failure
INFY,2018-01-09,1035.55,1040.6,gainer,1037.55,1041.7002,199795.19999999998,198412.76159999997,-796.8384000000078,1033.3998,1040.45,1032.3,failure
TATASTEEL,2018-01-09,768.25,770,gainer,771.1,774.1844,199430.0,200513.7596,798.8595999999961,768.0156000000001,775.65,769.4,success
BPCL,2018-01-09,496.95,499.25,gainer,494.7,496.67879999999997,199700.0,197088.48,-791.5199999999895,492.7212,495.85,492.45,failure
M&M,2018-01-09,760,761.65,gainer,762.85,765.9014000000001,199552.3,199067.2332,-799.4668000000238,759.7986,764.9,758.6,failure
KOTAKBANK,2018-01-09,1005.55,1009,gainer,1009,1013.0360000000001,199782.0,200581.12800000003,799.1280000000261,1004.9639999999999,1013.5,1007.5,success
TCS,2018-01-09,1354.4,1357.53,gainer,1354.6,1360.0184,199556.91,198329.6952,-796.5047999999952,1349.1816,1358.18,1348,failure
CIPLA,2018-01-09,614.15,616.5,gainer,615.85,618.3134,199746.0,198737.25840000002,-798.1415999999736,613.3866,618,613.05,failure
LT,2018-01-09,1336.35,1339.95,gainer,1334.15,1339.4866000000002,199652.55000000002,197993.1966,-795.1534000000102,1328.8134,1337.5,1328.4,failure
HCLTECH,2018-01-09,896.15,900.6,gainer,899.5,903.098,199933.2,198890.244,-798.755999999994,895.902,902,895.6,failure
IBULHSGFIN,2018-01-09,1223.15,1219.65,loser,1220,1215.12,198802.95,198064.55999999997,795.4400000000314,1224.88,1220,1213,success
WIPRO,2018-01-09,311.8,312.45,gainer,312.55,313.8002,199968.0,199231.872,-800.127999999997,311.2998,312.9,311.2,failure
YESBANK,2018-01-09,333.15,334.75,gainer,331.8,333.1272,199845.75,197292.2616,-792.3384000000078,330.4728,332.2,329.6,failure
BAJFINANCE,2018-01-09,1833.1,1842.3,gainer,1827.95,1835.2618,198968.4,198208.2744,789.674399999989,1820.6382,1835.7,1822,success
ICICIBANK,2018-01-09,313.4,314.9,gainer,313.05,314.3022,199961.5,197991.603,-795.1469999999972,311.7978,313.65,311.25,failure
INFRATEL,2018-01-09,373.55,372.4,loser,375.35,373.84860000000003,199978.8,200756.6982,806.2517999999982,376.8514,376.85,372.8,success
INDUSINDBK,2018-01-09,1720,1723.95,gainer,1714.15,1721.0066000000002,199978.2,198046.0344,-795.3656000000192,1707.2934,1717.7,1706.75,failure
ASIANPAINT,2018-01-10,1192,1187.1,loser,1184.2,1179.4632000000001,199432.8,198149.8176,795.7823999999964,1188.9368,1187.75,1178.4,success
SBIN,2018-01-10,303.9,304.65,gainer,304.6,305.8184,199850.4,200616.87039999999,799.2703999999794,303.38160000000005,305.85,304.3,success
ADANIPORTS,2018-01-10,420.2,421.95,gainer,419.45,421.1278,199582.35,199193.44939999998,793.5993999999773,417.7722,422.25,418.75,success
RELIANCE,2018-01-10,940,943.75,gainer,943.8,947.5752,199131.25,198345.23279999997,-796.5672000000195,940.0247999999999,946.45,938.65,failure
AXISBANK,2018-01-10,564.1,566.15,gainer,562.25,564.499,199850.94999999998,199268.147,793.8969999999972,560.001,564.9,560.5,success
IOC,2018-01-10,196.5,196,loser,196.2,195.4152,199920.0,200924.49599999998,-800.4959999999846,196.98479999999998,197.13,196,failure
SUNPHARMA,2018-01-10,587.3,590.15,gainer,591.5,593.866,199470.69999999998,200726.70799999998,799.7079999999842,589.134,594,591.5,success
ZEEL,2018-01-10,580.7,581.95,gainer,582.15,584.4786,199608.85,200476.15980000002,798.7098000000406,579.8213999999999,584.8,581.95,success
HDFCBANK,2018-01-10,1862.7,1867.25,gainer,1862.35,1869.7993999999999,199795.75,199662.0,390.55000000001746,1854.9006,1867,1857.3,square_offs
VEDL,2018-01-10,338.5,339.55,gainer,338.1,339.4524,199994.95,199937.46360000002,796.563599999994,336.74760000000003,339.65,337.8,success
TATASTEEL,2018-01-10,770.6,772.45,gainer,766.05,769.1142,199292.1,198431.4636,790.563599999994,762.9857999999999,769.9,765.1,success
BPCL,2018-01-10,495.65,494.1,loser,494.75,492.771,199616.40000000002,200678.516,-799.5160000000033,496.729,497.4,494.2,failure
POWERGRID,2018-01-10,201,201.45,gainer,200.9,201.7036,199838.4,198495.6288,-797.1712000000116,200.09640000000002,201.65,199.85,failure
KOTAKBANK,2018-01-10,1009.8,1007.5,loser,1005.25,1001.229,199485.0,198243.342,796.1579999999958,1009.271,1007.7,1001.1,success
CIPLA,2018-01-10,614.3,615.95,gainer,617.45,619.9198,199567.80000000002,200854.0152,800.2151999999769,614.9802000000001,620.5,617.45,success
BAJAJ-AUTO,2018-01-10,3245,3237.85,loser,3233,3220.068,197508.85,196424.14800000002,788.8519999999844,3245.932,3239.2,3220,success
HCLTECH,2018-01-10,893.7,891.1,loser,899.5,895.902,199606.4,200682.048,805.9519999999902,903.098,899.5,895.6,success
IBULHSGFIN,2018-01-10,1215.7,1221.8,gainer,1215.7,1220.5628000000002,199153.4,197366.4636,-792.6364000000176,1210.8372,1218.85,1210.55,failure
HINDALCO,2018-01-10,272.1,272.7,gainer,269.75,270.829,199889.1,198517.657,790.9070000000065,268.671,270.95,269.75,success
AXISBANK,2018-01-11,563.2,562,loser,561.65,559.4033999999999,199510.0,198588.20699999997,797.5430000000342,563.8966,561.65,558.85,success
COALINDIA,2018-01-11,308.55,307.25,loser,306.15,304.92539999999997,199712.5,198201.50999999998,795.9899999999907,307.3746,306.15,304,success
GRASIM,2018-01-11,1236.95,1242,gainer,1230.25,1235.171,199962.0,197277.96899999998,-792.2810000000172,1225.329,1233.25,1225,failure
ZEEL,2018-01-11,579.55,581.9,gainer,580.9,583.2236,199591.69999999998,198451.70519999997,-796.994800000015,578.5763999999999,581.3,578.05,failure
TATAMOTORS,2018-01-11,432.6,433.9,gainer,435,436.74,199594.0,200900.4,800.3999999999942,433.26,437,434.7,success
HDFC,2018-01-11,1721.2,1729.9,gainer,1727.8,1734.7112,198938.5,199491.788,794.7880000000005,1720.8888,1734.9,1727,success
VEDL,2018-01-11,334.8,335.5,gainer,334.15,335.48659999999995,199958.0,198356.7864,-796.6135999999824,332.8134,334.5,332.6,failure
BHARTIARTL,2018-01-11,506.3,507.55,gainer,506.3,508.3252,199974.7,198684.27120000002,-797.9287999999942,504.2748,507.35,504.1,failure
BPCL,2018-01-11,493.5,495,gainer,491.7,493.66679999999997,199980.0,197852.2128,-794.5871999999799,489.7332,492.9,489.4,failure
POWERGRID,2018-01-11,199.95,199.4,loser,200.25,199.449,199998.2,200047.347,803.4029999999912,201.051,200.25,199.3,success
TITAN,2018-01-11,915,916.85,gainer,910.25,913.891,199873.30000000002,199228.23799999998,793.737999999983,906.609,914.15,910.25,success
CIPLA,2018-01-11,617.05,619,gainer,614.45,616.9078000000001,199937.0,197673.4806,-793.869399999996,611.9922,615.4,611.6,failure
IBULHSGFIN,2018-01-11,1207,1204.5,loser,1204.5,1199.682,199947.0,200746.788,-799.7880000000005,1209.318,1209.6,1202.65,failure
UPL,2018-01-11,778.5,781.5,gainer,778,781.112,199282.5,199183.56,793.5599999999977,774.888,781.7,775.05,success
TECHM,2018-01-11,542.7,544,gainer,545.8,547.9832,199648.0,201109.8344,801.2344000000157,543.6167999999999,548.4,545.8,success
WIPRO,2018-01-11,326.4,324.8,loser,322.85,321.5586,199752.0,197758.53900000002,794.2109999999811,324.14140000000003,322.95,321.5,success
ULTRACEMCO,2018-01-11,4400.5,4420,gainer,4398,4415.592,198900.0,198701.63999999998,791.6399999999849,4380.408,4418,4381.6,success
BAJFINANCE,2018-01-11,1800,1795.05,loser,1786.8,1779.6527999999998,199250.55,199128.1392,-793.3392000000167,1793.9472,1794.75,1783.1,failure
ICICIBANK,2018-01-11,311.55,312.5,gainer,310.8,312.0432,200000.0,198116.352,-795.6479999999865,309.5568,311.1,309.55,failure
GAIL,2018-01-12,373.16,374.44,gainer,374.77,376.26908,199950.96,199326.67127999998,-800.5087200000125,373.27092,376.2,372.93,failure
HINDUNILVR,2018-01-12,1377.95,1381.65,gainer,1379.3,1384.8172,198957.6,197824.7232,-794.4767999999749,1373.7828,1384.4,1373.55,failure
SBIN,2018-01-12,302.15,303,gainer,303.65,304.8646,199980.0,199607.36399999997,-801.6359999999986,302.43539999999996,304.25,302.25,failure
DRREDDY,2018-01-12,2424.8,2433,gainer,2437,2446.748,199506.0,200633.336,799.3360000000102,2427.252,2447,2437,success
COALINDIA,2018-01-12,308.15,308.95,gainer,309.45,310.6878,199890.65,199413.2934,-800.8565999999992,308.2122,310.65,308.2,failure
GRASIM,2018-01-12,1245,1248.6,gainer,1232.95,1237.8818,199776.0,196482.912,-789.0879999999888,1228.0182,1236.95,1227.4,failure
SUNPHARMA,2018-01-12,587.45,590,gainer,589,591.356,199420.0,198285.672,-796.3280000000086,586.644,591.05,586.3,failure
HEROMOTOCO,2018-01-12,3715.4,3725,gainer,3716.05,3730.9142,197425.0,196162.8474,-787.8026000000245,3701.1858,3720.9,3695,failure
ZEEL,2018-01-12,580.9,583.9,gainer,582,584.328,199693.8,199840.17599999998,796.1759999999776,579.672,585.05,582,success
ITC,2018-01-12,269.95,270.5,gainer,270.5,271.582,199899.5,199099.902,-799.5979999999981,269.418,271.35,269.35,failure
TATASTEEL,2018-01-12,769,771.8,gainer,774.15,777.2466,199896.19999999998,199702.83060000002,-802.0193999999901,771.0534,776.75,769.6,failure
BPCL,2018-01-12,491.7,490.5,loser,492.45,490.48019999999997,199633.5,199625.44139999998,801.7086000000127,494.4198,493,490.2,success
M&M,2018-01-12,765,768.2,gainer,766.05,769.1142,199732.0,198376.308,-796.69200000001,762.9857999999999,768,762.85,failure
KOTAKBANK,2018-01-12,1017.8,1023,gainer,1022.75,1026.841,199485.0,198638.505,-797.7449999999953,1018.659,1025,1018.2,failure
TCS,2018-01-12,1396,1399.45,gainer,1377.1,1382.6083999999998,198721.9,196330.39279999997,782.1927999999898,1371.5916,1383.78,1377.1,success
